Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDO27,OUT019,239.08354999177692
NCF54,OUT018,2743.6075522340334
FDC20,OUT027,1267.3710877988067
FDU10,OUT046,649.4720141246468
DRA24,OUT018,2535.4455831231644
FDA02,OUT010,364.6424602350552
FDG10,OUT017,878.0088928247253
FDW39,OUT010,429.4148451727762
FDP04,OUT019,140.07361429329526
NCM55,OUT013,3090.117338246556
FDG47,OUT045,4162.4926784457775
NCU41,OUT017,3029.526161058658
NCK31,OUT017,785.0931848900861
FDZ46,OUT045,1655.6470579537845
FDU13,OUT027,4038.270942539758
NCF19,OUT045,764.0859801649286
NCJ43,OUT013,2853.5642505396936
NCJ05,OUT045,2543.3007120234715
FDS04,OUT027,3010.5658457648797
FDX28,OUT010,238.9484400779845
FDB41,OUT027,1080.5660818967192
FDG53,OUT046,2092.146940296996
FDL15,OUT010,371.6781574476608
FDQ08,OUT049,993.1119281696889
DRN36,OUT013,1544.0698107530618
FDI46,OUT013,4046.147266798703
FDG16,OUT027,5839.033547965494
FDV32,OUT013,1198.2351327086292
FDF44,OUT010,276.65594760338047
FDK04,OUT018,892.7331777537514
NCA41,OUT013,3052.649083245911
FDD51,OUT017,626.977900499112
NCZ53,OUT045,3088.8486778496817
FDP01,OUT027,4050.8746349591115
FDY25,OUT049,3104.6815395701665
FDB17,OUT018,2917.329951181453
NCV54,OUT018,1942.33293519366
FDJ32,OUT017,1052.565978316452
FDA37,OUT049,2036.1810694910848
FDG35,OUT035,2846.351128821188
NCM05,OUT018,3845.750923733735
FDG45,OUT046,3598.0624341172324
FDH28,OUT013,706.8603604697366
NCE18,OUT049,4016.2905668816547
FDH38,OUT045,1952.548843267136
FDR56,OUT013,3070.356046065332
FDH17,OUT027,2829.1129622013773
FDD39,OUT049,3624.9205383666367
FDB41,OUT049,782.0384022025573
NCR53,OUT046,3707.9639206323172
FDX46,OUT017,878.3173315481948
FDV28,OUT049,625.3039600522333
FDA08,OUT018,2511.739888019987
FDH45,OUT017,616.1871529245211
NCS38,OUT010,268.3959654058078
FDD40,OUT010,512.1374756653688
DRM59,OUT035,2487.8542613702407
NCJ43,OUT018,2793.557692392066
NCN29,OUT013,836.3316858042642
NCC19,OUT045,3113.6865100045643
FDR56,OUT035,3086.8995550407826
FDZ43,OUT049,3905.4128630035248
FDJ32,OUT010,131.8251694664422
DRH03,OUT017,1449.8609405340235
NCZ54,OUT035,2645.870683098507
FDE26,OUT017,2460.8932073620003
FDS03,OUT045,1061.0574698755725
DRZ24,OUT019,278.55603367297846
FDO48,OUT027,5840.855117928703
FDW39,OUT049,2868.2579230111373
NCK05,OUT049,1028.5962346607782
NCK30,OUT017,4081.7031105343112
FDT27,OUT018,3562.457652350214
FDS08,OUT019,426.38302552283346
NCJ19,OUT049,897.2037829114226
FDC58,OUT045,634.6508101752246
DRE37,OUT013,3095.993358451622
FDW02,OUT035,2023.8302265443642
FDJ02,OUT010,368.51043536312443
FDX09,OUT045,2877.2093178442224
FDT31,OUT010,496.08802786795815
FDI24,OUT049,2904.7416208043896
FDY09,OUT045,2869.8305941212616
FDV28,OUT045,606.004079642812
DRM47,OUT049,3137.0956992540364
FDT52,OUT019,570.1055496329077
FDI48,OUT018,850.2461754484211
FDY55,OUT017,4080.318585213124
FDU48,OUT013,2030.505409204185
FDN25,OUT045,876.6033770170243
FDP20,OUT049,2058.768372736004
FDJ15,OUT013,3087.3332702587377
FDD04,OUT018,1992.0337574319983
FDY58,OUT045,3823.5008532880906
FDR37,OUT018,3016.1014341697846
FDF44,OUT013,2030.763051174297
FDD32,OUT045,1326.8477553110588
FDR57,OUT017,2494.4352178147874
DRG39,OUT027,1267.3704657721664
FDX15,OUT017,2581.4449921739865
DRN37,OUT045,2575.6260546550398
FDW40,OUT027,3009.9499280908285
FDB32,OUT049,1472.2762778446393
FDM40,OUT018,2128.7825107304375
FDE39,OUT027,2961.344518811656
DRH49,OUT017,1325.8105486465945
FDT46,OUT049,784.097465169242
NCF06,OUT035,4142.448452307981
FDP07,OUT017,3024.477730809746
FDC04,OUT013,3832.235407165732
FDZ32,OUT017,1647.753143464327
FDD50,OUT045,2762.3440344328174
FDU56,OUT017,3096.8019128550136
FDV34,OUT017,1087.9376874633458
NCY41,OUT013,692.1429971335073
NCK18,OUT046,2613.6018808184513
DRH25,OUT049,847.864853989253
FDT57,OUT046,3915.0490118705807
FDV56,OUT018,1630.89380805941
FDV12,OUT045,1542.996458559875
FDN52,OUT017,1371.312696407582
FDX38,OUT035,757.6066088544907
FDE47,OUT018,1970.8684239892073
NCO07,OUT013,3523.3571791644877
FDV09,OUT027,4041.5668811101823
FDZ23,OUT019,478.1169340709286
DRH51,OUT018,1362.5801284584354
NCY54,OUT045,2844.526882162438
DRG49,OUT013,3853.279037994873
NCC19,OUT049,3153.3369787803995
NCV53,OUT045,4029.615990163369
FDZ47,OUT019,245.7922726276557
NCO26,OUT018,1857.1915310021268
NCP02,OUT045,984.594793611612
NCW30,OUT018,3851.8340936760856
NCN55,OUT046,3984.5233456434366
FDB20,OUT010,152.19020774655473
DRL11,OUT013,2481.0309753455767
DRD60,OUT045,3072.1497224509353
FDW14,OUT010,201.2132915545032
FDL27,OUT010,142.66503396379846
FDU09,OUT018,891.6522952278838
DRH36,OUT027,1526.2477232359506
FDP34,OUT027,4117.951632238167
FDE04,OUT017,2852.237620757481
FDZ57,OUT027,3003.694785356338
FDF02,OUT010,240.2385386527568
FDG28,OUT045,4033.3353988219374
NCI31,OUT046,632.8938361965932
FDT43,OUT013,852.0477674787901
FDU20,OUT046,2070.6767856014917
FDD53,OUT013,714.7291492468104
FDW15,OUT045,2526.8225668989476
NCT53,OUT045,2573.6700870409386
NCG55,OUT027,2938.700091352326
FDD48,OUT035,1922.9930712399832
FDG47,OUT049,4130.990927089912
FDI21,OUT017,1057.2265686567882
FDT27,OUT017,3827.577581999647
DRO35,OUT013,1946.3036749616926
FDD33,OUT017,3775.042407804982
FDC04,OUT035,3912.177072153821
FDY34,OUT013,2570.627787166097
DRJ49,OUT049,2087.7839312257
FDE05,OUT049,2443.834381682813
FDU31,OUT017,3700.523767234963
NCN19,OUT027,5194.332327145208
FDK56,OUT027,5178.379489821452
FDK58,OUT017,1646.969294977764
NCJ42,OUT035,1646.6655945015702
FDZ34,OUT027,5725.226404934939
FDA52,OUT018,2760.534540837662
NCR29,OUT013,1031.4991916257998
FDT48,OUT035,3218.4862941384927
DRJ51,OUT019,569.2554157390813
NCS54,OUT046,2901.531438323486
FDV01,OUT035,2543.5951802603727
DRG51,OUT027,4242.12958808519
NCG42,OUT013,2057.3185416147226
FDA51,OUT049,1939.4600540738902
FDV19,OUT010,384.47099384856284
NCT18,OUT045,3105.4073029118877
NCS41,OUT045,3110.9537558050547
FDO03,OUT046,3849.4850179000946
FDL12,OUT010,131.8251694664422
FDY37,OUT010,352.67107558106926
FDI58,OUT049,1448.81584462561
FDT28,OUT018,2417.3239037754547
NCC42,OUT010,277.15827630616855
FDO01,OUT017,2063.127874128772
FDJ02,OUT013,2480.0894529176444
FDQ04,OUT018,612.5286898057383
DRL47,OUT013,2040.7397632031905
FDZ32,OUT035,1649.8685397124148
FDC35,OUT035,3543.0810330709332
FDX14,OUT045,1111.8992907016625
FDZ35,OUT013,1647.522227844171
FDL14,OUT013,2439.225023106366
FDO04,OUT049,894.0044845763616
DRK11,OUT017,2458.536255143036
FDB44,OUT018,3423.3628441608407
FDZ50,OUT049,3166.0478066806336
FDI12,OUT027,2652.9386352536676
FDU43,OUT017,3960.4902903321804
FDD58,OUT010,233.3700348186723
FDB27,OUT017,3104.516655482742
FDB04,OUT018,1357.1639473712673
NCO17,OUT013,1960.4117682247042
FDL12,OUT017,880.1918724975877
DRJ13,OUT049,2574.5912534246886
FDD57,OUT045,1540.6690510371109
FDW19,OUT035,1730.0637541264687
DRD27,OUT018,1593.8387994052403
FDH27,OUT027,4008.6088252060563
NCW30,OUT027,5842.266578929624
FDR40,OUT018,1296.620546146708
FDG05,OUT013,2484.698086712418
NCY41,OUT019,131.48026469528463
FDI38,OUT018,3222.76321176582
FDR20,OUT046,660.6794643166259
FDE09,OUT017,1656.1175778413485
FDN50,OUT019,237.8729536076202
DRF27,OUT045,2477.75473849104
DRF51,OUT013,692.7887556349868
NCO02,OUT019,143.0986945961221
FDB51,OUT027,1353.1409124927998
FDJ50,OUT013,984.4202253148329
FDN52,OUT013,1422.433962289827
FDX14,OUT013,1383.4759292911904
FDT27,OUT019,571.0620202636258
FDV10,OUT013,710.7924762552178
FDU33,OUT046,686.9695265469959
FDU58,OUT046,3128.7449319793627
NCP42,OUT027,5768.297664858041
FDL51,OUT027,5840.855117928703
DRH15,OUT027,1079.482474676571
FDU16,OUT017,1351.9044848026745
FDW15,OUT017,2508.3858032337116
FDQ44,OUT045,2016.3037827420392
NCI06,OUT027,4847.416410572574
DRK23,OUT019,568.4597178347817
FDC28,OUT035,1654.9428328435863
NCY17,OUT019,131.48026469528463
NCV05,OUT018,2404.4588384187305
FDM34,OUT019,286.0271325850785
DRD60,OUT027,5132.2308745905475
FDT38,OUT046,1362.0089555487148
FDQ57,OUT018,2376.332963974651
FDE59,OUT027,996.2891364279889
NCM43,OUT046,2649.5586039962564
DRI51,OUT049,2841.0619804754333
NCG30,OUT017,2005.8739624151726
NCK54,OUT035,1929.6792337741872
FDQ16,OUT019,261.82073393511723
FDI36,OUT013,3075.825365213124
FDX16,OUT027,4038.270942539758
FDA34,OUT046,2875.4568854837503
FDJ48,OUT018,3704.066650179284
FDU47,OUT035,2035.259493833158
FDS39,OUT046,2143.6167475041084
FDD11,OUT046,4115.920154589683
FDM16,OUT027,1465.8675486215
FDU56,OUT018,3014.133301717236
FDQ32,OUT017,2001.042959931161
DRK35,OUT013,709.0966208343946
FDA58,OUT049,3798.9399160405505
DRG48,OUT019,360.07352918885334
FDT59,OUT010,569.4130672695001
FDQ31,OUT019,217.78385707434398
FDS51,OUT018,1066.6021998411275
FDW32,OUT027,2547.0233253112788
FDI15,OUT027,5839.033547965494
NCV30,OUT017,1015.7431886334426
DRG25,OUT049,3133.7513301684176
FDT02,OUT013,689.9208850704239
FDO33,OUT027,2938.700091352326
FDP38,OUT035,770.0416262124821
FDZ45,OUT035,3094.7397357491714
NCA54,OUT027,4847.416410572574
FDU33,OUT017,738.5346820654661
FDN58,OUT017,3868.904476985385
FDI05,OUT045,1159.8716671842824
FDM57,OUT019,194.5387832093219
NCS42,OUT027,2671.333536853454
FDB57,OUT045,3770.130096390932
FDC03,OUT045,3089.657699118629
FDZ58,OUT013,2013.2961103056336
NCK29,OUT045,2002.030398747073
NCR53,OUT045,3749.2781914717107
FDE26,OUT027,4029.0986927990702
FDU52,OUT049,2458.2738389240285
FDE41,OUT027,2360.2485076960056
FDU38,OUT018,3019.600090543538
FDA52,OUT017,2850.292284879997
FDW46,OUT046,1126.3289179300787
DRI59,OUT035,3826.867632145388
FDT38,OUT035,1352.3700430048805
FDL33,OUT018,3018.6428329847577
FDQ01,OUT027,5840.445008966415
FDJ08,OUT046,3113.2123853615553
FDQ47,OUT049,625.8654212123892
NCZ18,OUT013,3950.0824739865625
FDE29,OUT017,961.9935983917788
FDF10,OUT027,4031.047874061589
FDC48,OUT049,1338.7856846582567
FDY58,OUT013,3726.717047529231
NCX30,OUT010,571.6527578940971
FDV11,OUT013,2868.9154822787555
FDT46,OUT046,797.4245843319997
DRD01,OUT019,131.48026469528463
FDQ11,OUT013,4096.2951032840865
NCM41,OUT017,1452.057077089632
NCC55,OUT013,692.0775708441847
FDG45,OUT027,5840.445008966415
NCQ54,OUT049,2762.7525801835545
FDM34,OUT045,2024.7087994520268
FDD17,OUT019,568.0952686643486
FDN38,OUT027,5839.033547965494
FDB53,OUT018,2422.2725622442917
NCL06,OUT035,4158.555778311711
NCV18,OUT019,194.5387832093219
FDX25,OUT013,3088.3418375741376
FDB39,OUT046,971.3525609783734
FDC33,OUT049,3126.0005080205547
NCO14,OUT018,643.9963501597663
FDA58,OUT027,5840.445008966415
NCQ02,OUT017,3099.595058289404
NCR53,OUT017,3768.5511747167793
FDN52,OUT046,1373.6858845193542
FDG26,OUT046,4094.0308237641043
FDE23,OUT027,1083.32459262987
DRI37,OUT013,1049.3049653466173
DRH37,OUT018,2563.5394967384473
FDO01,OUT035,2047.241415242494
FDK45,OUT049,1953.5711524597361
FDP23,OUT049,3658.4937245318474
FDM33,OUT035,3741.4533371005878
FDD36,OUT017,2023.4683800004784
FDL56,OUT017,1353.1530742521668
FDT27,OUT010,571.2215091602307
FDG52,OUT017,638.635862119466
NCL42,OUT035,3965.3797438490433
DRJ24,OUT046,3126.54660759891
FDV38,OUT046,928.6632639243954
FDT35,OUT045,2753.764643056401
FDY51,OUT045,3686.9297780365514
FDC37,OUT017,1645.6209311609546
NCP43,OUT013,2996.1625076999353
FDO33,OUT045,1744.5605046225369
FDW04,OUT018,1979.4214219735172
NCC31,OUT046,2484.105411515758
FDK22,OUT049,3618.0581779508507
FDJ50,OUT017,871.1209137330559
FDV13,OUT017,1377.8646073894872
DRL60,OUT017,2453.5589195563402
FDW03,OUT017,1648.4262682886183
FDY27,OUT035,2887.9789392814123
FDB39,OUT027,1267.3710877988067
FDU59,OUT045,2566.197015563247
FDZ57,OUT049,2070.2823672372574
FDO21,OUT049,3741.4362788582484
FDS43,OUT018,3028.5513172563788
FDU28,OUT010,502.4220295840455
FDC51,OUT010,271.87598538376193
FDW16,OUT010,226.12024079139567
FDP32,OUT010,275.7776794098396
FDB60,OUT019,509.63746184512274
NCQ30,OUT046,2028.8903062275372
FDD26,OUT049,3160.8306436782573
FDI44,OUT045,1281.2965958710242
DRH23,OUT046,973.8054618275402
FDO44,OUT046,1711.1384978653018
FDG04,OUT046,3096.324492587247
FDM32,OUT027,2757.342777874684
FDM09,OUT013,2734.4987452954438
FDZ47,OUT013,1570.1694243330267
FDM40,OUT027,3144.9066927485705
FDY48,OUT017,1636.9692101463934
NCM30,OUT045,635.9065667050013
FDX36,OUT010,571.2215091602307
DRF03,OUT017,610.1106678757344
FDN51,OUT049,4119.1225000481345
FDM57,OUT049,1338.8424847910824
FDB35,OUT049,1458.8157078084123
FDY13,OUT027,2021.1529469317281
FDA37,OUT017,1998.8267813344603
NCX53,OUT017,2097.8473465433426
FDD59,OUT018,1306.5813398540104
FDX10,OUT019,131.48026469528463
FDC03,OUT018,3020.1340155328094
FDW43,OUT035,3807.6058674467185
FDW10,OUT046,2811.324986030456
FDY14,OUT027,5839.033547965494
FDV43,OUT045,723.2518127120572
FDO40,OUT013,2465.2294445748134
FDP46,OUT027,2705.161714803582
NCE43,OUT019,387.2873558809227
FDD05,OUT035,2018.159361487291
FDJ60,OUT010,386.24903069260654
DRE27,OUT018,1510.778303025261
FDO11,OUT035,4060.2584368944117
DRG11,OUT027,2886.3662647683745
FDK33,OUT010,569.4636233924057
DRM23,OUT045,2767.005943434779
FDJ02,OUT027,4031.047874061589
NCZ05,OUT045,1647.0772263927674
NCL30,OUT013,2032.8476931765897
FDZ19,OUT018,2765.780890248801
FDM45,OUT049,2027.4240982649994
FDO36,OUT046,2886.0715874227635
NCK31,OUT045,770.1241449075762
DRJ37,OUT045,2493.7686906501754
FDP24,OUT018,1946.0542221277603
FDF46,OUT013,1917.6063985238538
FDX46,OUT019,131.6230071893593
NCL18,OUT045,3007.4747951265385
FDJ26,OUT013,3538.201935092021
FDJ07,OUT045,1946.5050676564272
FDY15,OUT013,2481.482484047233
DRG01,OUT045,1144.2871884661195
FDF58,OUT045,1056.2103457076469
FDZ14,OUT019,278.8662055346092
FDP31,OUT049,1058.6613061873716
FDH45,OUT013,714.3154465152663
FDA09,OUT010,425.82725974455707
FDW31,OUT035,3100.4893214220647
FDA57,OUT046,655.2086568497795
NCE55,OUT035,2874.5177295239573
FDC17,OUT019,565.3198249233078
FDC59,OUT013,1228.1453364774052
FDA22,OUT013,2654.5758830360905
FDK52,OUT035,3839.155949838278
NCM26,OUT046,2530.4053656452247
NCT53,OUT035,2653.4674428255066
FDW45,OUT018,2422.8293869166887
NCI18,OUT035,3783.0828491431494
FDE38,OUT018,2475.510477879972
FDF08,OUT019,217.49822242116235
FDY58,OUT010,568.8467790212386
FDF58,OUT019,134.43416194632536
FDX39,OUT017,3671.625836466312
FDB44,OUT049,3685.1408983448073
FDF28,OUT013,2030.363539433931
FDE39,OUT013,1938.4865199065703
FDT37,OUT018,3821.916291715126
FDZ45,OUT017,3150.2807380576337
FDO40,OUT035,2526.6665054548193
FDM57,OUT027,2500.2458414176963
DRG36,OUT017,2865.298478339841
FDY36,OUT010,142.62597185365632
DRL60,OUT027,4050.8746349591115
FDS25,OUT019,264.4602859856979
DRF49,OUT027,2937.688835251151
FDP16,OUT045,3960.321300043344
FDS60,OUT049,3016.0718630279957
FDU15,OUT027,1003.602813344259
FDK43,OUT046,2089.5004925293115
FDN25,OUT046,972.5503085434922
FDE53,OUT049,1641.3911587049633
FDB22,OUT013,2425.9109461324156
FDE39,OUT017,1984.7457054906786
FDX35,OUT035,3814.715247179576
NCG54,OUT049,2783.9326317349223
FDH27,OUT035,2476.7583648428727
NCK42,OUT013,3560.337976961717
FDS25,OUT049,1651.9365050907427
FDI10,OUT018,2778.4707140703463
FDU35,OUT035,1621.1614637075907
FDI04,OUT017,3135.5424847966656
DRK23,OUT035,4077.7813070592783
FDB53,OUT019,364.96118260499895
FDY02,OUT049,4034.062446587243
FDM60,OUT035,616.2010379669664
NCJ31,OUT010,572.0172070645301
DRP35,OUT017,2006.034176696103
NCQ30,OUT018,1958.4258804061694
DRL11,OUT010,384.8950950913632
FDU01,OUT013,3014.0790125219264
FDR39,OUT035,3002.6899428849433
FDO08,OUT046,2589.911940924459
FDC02,OUT045,4197.49650170876
NCZ29,OUT035,2013.6870485979994
FDF29,OUT010,275.93078362391833
FDZ23,OUT017,3052.022588076295
NCU53,OUT018,2486.7869758266847
NCW30,OUT013,4115.134939774947
NCM26,OUT027,4094.433513373517
FDV50,OUT027,2992.5785935961553
FDW15,OUT049,2509.390631969113
FDI35,OUT027,5133.6423355914685
FDO11,OUT017,4024.957973619072
FDN48,OUT046,1452.7239622863613
NCA17,OUT049,2506.3273567835513
NCN54,OUT013,1378.318667059337
FDP22,OUT013,835.4620777723711
NCB54,OUT035,2009.004888835597
FDD08,OUT045,606.7347526783697
DRM48,OUT010,131.48026469528463
FDG41,OUT027,2927.6117704102003
FDE44,OUT027,1083.0608708284176
FDE26,OUT035,2454.0544201422813
NCS38,OUT013,1909.9353331309196
NCJ54,OUT018,3550.4442576186966
FDI40,OUT019,247.7136901501159
FDN45,OUT018,3485.1072039684764
FDU43,OUT046,3936.346484777463
FDI04,OUT010,516.8419437429562
NCC07,OUT018,1628.1821181161274
NCC07,OUT019,247.08237120242805
NCD18,OUT045,3915.876120105674
FDU55,OUT035,4187.728517245344
FDX59,OUT035,596.650550711079
FDR52,OUT049,3135.108744930393
NCP17,OUT013,1221.3334379571331
FDQ32,OUT045,2004.5481469445267
NCT17,OUT049,3138.4068846560986
FDO10,OUT049,897.1197023900875
FDE32,OUT049,625.0700909183911
FDN44,OUT045,2621.150495047303
FDH02,OUT035,1381.2620592576495
FDK60,OUT013,1570.794267839568
FDS24,OUT019,207.43908429271775
FDL03,OUT010,557.2464215798256
FDB46,OUT027,5840.445008966415
FDO48,OUT049,3730.2028610656
FDZ39,OUT049,1643.5177624304179
FDT02,OUT027,995.9756927032495
FDC50,OUT013,1510.3217317133044
FDP39,OUT035,786.6919338902183
DRG15,OUT018,965.2128674646908
FDP10,OUT018,1626.633833241116
FDF53,OUT027,5035.349691782559
FDN34,OUT045,2784.137752091229
FDK02,OUT045,1996.6760331207113
FDC23,OUT045,2847.9370599125596
FDJ10,OUT019,284.1484964570159
FDE53,OUT035,1647.2506807193981
FDR25,OUT035,4060.0224613462196
FDW50,OUT046,2606.4355015269375
FDS09,OUT049,801.9084475305882
FDW49,OUT010,425.0957800760386
FDU51,OUT046,2897.23506036475
FDF28,OUT018,1972.30416466915
NCY30,OUT018,2856.8767665496307
FDD44,OUT045,4106.762424406717
FDX09,OUT017,2883.1119866748527
NCF30,OUT013,2016.6764104315162
FDZ50,OUT019,481.00247071470204
FDW37,OUT013,1422.1592297923476
FDD11,OUT049,4105.9629739460825
DRH39,OUT018,1170.860057213946
FDA36,OUT049,3144.7543923152975
NCG43,OUT049,1447.6203642478501
FDF02,OUT035,1645.5469163625075
FDP57,OUT027,2850.621694069183
NCE42,OUT017,3926.2339281977606
NCR38,OUT027,5839.033547965494
FDP03,OUT019,280.7404882605724
FDO51,OUT035,622.2876248891338
NCQ42,OUT046,2070.233442611138
NCM41,OUT046,1402.1537993237444
FDH48,OUT027,2494.5185819897933
DRF60,OUT046,3940.633122276553
FDJ27,OUT035,1639.0778390270968
FDQ14,OUT013,2417.7887442583096
FDN27,OUT017,1951.7512496005954
NCQ02,OUT046,3101.8657317116945
FDJ33,OUT049,2027.0119123559357
FDP07,OUT027,5774.548654062432
DRE01,OUT049,3817.8184473944343
FDU36,OUT045,1573.093966597681
FDL28,OUT017,3924.252255854957
NCX53,OUT046,2135.440227947453
FDZ39,OUT013,1647.522227844171
NCP42,OUT013,3048.503672930556
FDJ14,OUT035,1309.7912080003464
FDK04,OUT049,894.6154692331587
NCC19,OUT017,3107.2726073591602
FDS09,OUT018,793.2843037909431
FDZ02,OUT046,1574.406156239027
FDD35,OUT018,1999.7310252394288
NCY42,OUT017,2448.703724617161
FDB05,OUT045,3870.839039724053
FDF20,OUT035,3080.4525838191803
NCO41,OUT018,1521.9840688800136
FDC40,OUT027,2028.5200818252417
FDV58,OUT045,3008.2652331935224
FDZ57,OUT045,2037.2390346121956
DRM35,OUT046,2985.326057077251
DRN36,OUT018,1476.3243415406912
FDQ13,OUT046,1348.2794251503742
DRO35,OUT010,266.4353737863269
NCD43,OUT035,1646.6655945015702
FDA51,OUT018,1857.9906993679595
NCX17,OUT027,5840.445008966415
NCZ17,OUT049,647.2609910176654
FDR11,OUT027,4229.820062191305
FDW34,OUT049,3910.20783135233
FDN50,OUT017,1453.0648242660232
FDS09,OUT046,799.2066295426927
FDS48,OUT018,2428.907747979576
FDL44,OUT049,2622.4565970306853
DRF48,OUT018,3028.905761517903
FDA14,OUT018,2422.3840046319137
NCD30,OUT049,1536.0472627972135
FDI16,OUT017,780.7912738843872
NCG06,OUT035,4154.746697995039
DRZ24,OUT035,1986.0763969772368
NCS17,OUT045,1520.4711174790534
FDB37,OUT045,4041.1144238363217
FDE10,OUT035,2019.385753886539
FDC57,OUT045,3014.3892764909333
FDM12,OUT018,2990.802386718632
FDE24,OUT049,2057.1268792460446
FDW22,OUT045,3804.238095322268
DRD01,OUT027,1224.304403650592
NCZ18,OUT027,5840.445008966415
FDN49,OUT045,628.2084725781077
FDR22,OUT035,1945.8851936881367
FDV08,OUT019,131.48026469528463
FDY39,OUT046,3142.212918411996
FDV36,OUT049,2088.9319615034324
FDO60,OUT045,723.0091352198216
FDU04,OUT027,2993.194511270206
FDR20,OUT027,1083.32459262987
FDW19,OUT019,262.756748504644
FDU40,OUT049,3041.2616638206437
FDK15,OUT045,1545.8297551662843
DRF15,OUT035,2523.4554205973145
FDQ25,OUT017,2877.6886427349273
FDI48,OUT019,131.48026469528463
FDS49,OUT046,1313.8708714209208
FDV22,OUT046,2607.2396836665557
NCV42,OUT046,1658.8240391162583
FDX26,OUT046,3112.267547400084
FDI33,OUT018,1372.679327497972
FDZ14,OUT049,2032.5298985043016
FDG10,OUT013,1031.4991916257998
FDM38,OUT018,761.9629705850035
FDG26,OUT027,5840.855117928703
FDH46,OUT035,1641.7348651247005
FDN13,OUT018,1551.0092904792361
FDU57,OUT035,2482.3410828921924
NCI06,OUT046,3001.281765868779
FDM38,OUT045,840.1522621307744
NCG42,OUT010,277.6868503397376
FDL39,OUT045,2992.389296238182
FDT31,OUT019,508.24947483420624
FDV59,OUT013,3646.5789616683282
FDB49,OUT035,1633.9458565142604
FDD58,OUT049,1633.7028342990475
DRN59,OUT046,780.824723423478
FDX48,OUT049,2520.104121816773
FDQ11,OUT049,4063.4130653478455
FDY12,OUT049,863.8962540946159
FDQ11,OUT045,4117.847813947118
DRI11,OUT017,1918.1519622407088
FDY32,OUT027,4242.12958808519
FDS51,OUT045,967.958987021854
FDR19,OUT010,360.4423351878218
DRB13,OUT018,3016.2836328293447
FDS21,OUT035,1016.0699956117999
FDQ40,OUT045,2859.647332984982
NCE55,OUT013,2826.966752959781
FDX43,OUT027,4251.308390953705
FDS12,OUT049,2031.340643488178
DRK01,OUT027,2826.3373402353586
FDN25,OUT017,875.0537327437603
FDB60,OUT046,3091.516323401227
FDQ13,OUT017,1332.2066742590835
DRK13,OUT045,3076.593671343699
DRF25,OUT018,590.3990147039698
NCD42,OUT019,131.48026469528463
FDW25,OUT045,1355.463983112867
NCV29,OUT027,4847.416410572574
NCK42,OUT035,3666.146665653314
DRJ13,OUT027,4227.494989699077
DRD15,OUT017,3805.8375738474874
FDM27,OUT045,2546.0815297818754
FDZ50,OUT018,3056.350774210676
FDC04,OUT046,3874.7621463162704
FDF50,OUT049,3137.9967053478717
FDP15,OUT045,4104.136105157625
FDK46,OUT035,4220.862055128279
FDZ56,OUT018,2672.7177102487462
FDY60,OUT049,2278.813768071722
FDB10,OUT035,3978.6658017355635
FDR57,OUT045,2505.9730719723048
FDU58,OUT049,3147.5132861865627
FDH02,OUT046,1381.0198472333202
FDP48,OUT013,3104.908321781616
FDI46,OUT035,4077.3886927950957
FDW56,OUT013,3090.594129544847
NCM19,OUT010,262.5833415850643
FDS50,OUT027,5842.266578929624
FDK24,OUT013,736.4605749415948
FDO36,OUT017,2997.8971743541224
FDK45,OUT027,2939.316009026377
NCL05,OUT045,659.8110884536466
FDL32,OUT018,1863.0568767781951
FDA28,OUT049,2053.8947958861727
FDY36,OUT018,1136.9874000580055
FDP32,OUT018,1966.35573658525
FDL50,OUT046,2049.114290687191
DRC24,OUT049,2504.692872565507
NCS18,OUT017,1649.1926226408552
FDD16,OUT017,1144.048308961323
NCV18,OUT013,1421.028440062867
FDX07,OUT046,3049.0378832403485
NCZ05,OUT027,2851.237611743234
NCI31,OUT013,691.829553408768
FDK14,OUT049,1339.4839519716106
NCR06,OUT045,636.0775919443097
NCF54,OUT049,2846.6065102608827
DRG23,OUT010,366.7848590244397
FDD53,OUT046,661.639387199358
NCM31,OUT027,3010.5658457648797
FDT16,OUT017,4170.081938150668
FDR40,OUT035,1283.1393534293625
DRG25,OUT017,3124.6225167127286
FDT10,OUT035,976.6295073246687
FDY32,OUT013,2509.359012517256
FDN50,OUT035,1456.5631637621136
FDZ35,OUT019,249.5365298338668
NCP54,OUT045,2016.3037827420392
NCD07,OUT035,1742.8866422203166
FDS02,OUT018,3015.5452964305655
DRN59,OUT018,754.2721482545841
DRB24,OUT013,2439.1503933240283
FDP37,OUT027,2996.334527646743
DRB01,OUT018,3036.4030022044712
FDR47,OUT046,3040.8026174899946
NCM31,OUT010,280.1684410408319
NCF06,OUT027,5840.855117928703
NCV17,OUT027,3003.078867682287
FDS10,OUT049,2901.280595615358
FDN52,OUT035,1364.5953118269765
FDZ48,OUT013,1917.0495555219206
FDJ48,OUT049,4081.0895221517885
DRB13,OUT027,5322.653566838002
FDV59,OUT017,3753.705957625382
FDL32,OUT035,1737.0329802743986
FDZ12,OUT035,2056.4126257440407
NCR06,OUT027,1010.24128445879
FDP51,OUT017,1979.13960518795
FDY22,OUT013,2077.354809428818
FDZ38,OUT049,2847.6688061716454
NCO54,OUT035,872.2576476933177
FDR23,OUT035,2858.236172032741
FDM38,OUT049,894.3193303341016
FDS25,OUT013,1799.3646078464913
FDZ22,OUT013,1417.4268278611562
